sqft,bedrooms,bathrooms,age,lot_size,garage,price,property_type,location_score
2586.112061772463,1,3.3710452931452175,12.41577550772079,2215.7426734421915,2,628386.6234467274,House,1.5
1935.426735913134,6,1.0,10.845424239808615,5573.006484937453,3,545705.7337190144,House,1.2
2062.9081522528727,4,2.254934912956739,0.26341405821981084,4952.507539386579,1,449081.2424974697,House,1.2
500.0,3,1.397908044407441,1.0472390496979105,3592.8284255564045,0,215230.12695372055,Condo,1.5
2733.0621397619852,1,2.6437374378208567,22.094373664562852,4047.4649415048834,2,450059.2833193729,House,1.0
2277.1907807183943,3,2.082176481190619,17.82352849223823,1424.2517896978445,2,460401.8566577291,Condo,1.0
2798.4080878877216,4,3.0919119062445883,17.138198771501802,6207.245721115548,3,407910.0495064335,House,1.0
500.0,2,2.4808469095986587,2.3379332825449426,2836.485569628671,0,84311.03296939403,House,0.8
3670.699763824582,3,1.0,8.67917969125964,4976.702612502984,2,582664.2797488314,House,1.0
1888.328297475861,4,1.5329141272004594,33.4644025145071,4336.926132528385,1,293069.5668256303,House,0.8
2886.546253390013,4,2.5057851148266534,3.845285821258824,4938.69983266114,1,393608.3644899712,House,0.8
1168.0752582995754,4,2.5901104292310864,42.85823683903969,1765.375200337052,1,225470.24583336958,House,1.2
2490.2191240500556,5,1.0943231922959982,2.590293417239672,1881.3602451289357,3,570801.4474214183,Condo,1.2
1157.267549461075,5,1.0,3.7061039916277756,9174.0798990365,2,335333.465951457,House,1.2
1500.984831443356,3,2.556245337573179,12.992176083258876,1394.5526519957275,1,199721.5342013882,House,0.8
3531.225083093429,3,1.0963326939494726,58.117796454565145,1721.9193059709703,3,492366.5435377549,Townhouse,1.0
1847.4540793893227,4,1.0,7.996053742677458,3046.1141200524744,1,307075.5617705666,House,0.8
2173.9462985437785,4,2.0548594873686583,21.47164306429776,3048.7588844795105,1,502358.79167277337,House,1.2
2696.0541845510033,6,2.011553908661349,17.76725040865832,2275.58163269905,2,824490.6571282746,House,1.5
2396.5455103780837,1,1.621599522660699,3.241501419187682,4056.3524439448547,3,352137.0735415125,Condo,0.8
2120.335124114861,3,1.796263043275037,5.704818460173363,4679.945384197134,2,275179.0133195805,Townhouse,0.8
2291.96880197298,2,2.5138357232223947,53.228897766471654,2954.002128222696,2,345442.5351817561,Condo,1.0
3922.7324681906202,2,1.7798370963201808,4.087162737138812,2606.477756087441,3,570971.1869954822,House,1.0
1953.9049623731316,2,2.5706970216648393,23.749518566540836,2947.9606500142972,0,346614.0833255595,House,1.0
2160.879237371974,4,2.1195314638826654,66.87432053963678,2324.637993115354,1,306261.59626682696,Condo,1.0
2840.5235168060894,1,2.6676501553866556,2.5454431304613747,1275.2296115967476,1,383271.5535844167,Condo,1.0
2884.420746366387,4,3.378205565436645,10.189264051910673,3464.980273394552,2,1024372.5080084145,House,2.0
2949.624244448304,4,3.339247845390595,5.070306397867589,4371.746464480866,2,872490.707425455,House,1.5
2510.984177623348,2,3.7882104710660833,5.009306225201804,2760.1391133758857,0,442318.7896353684,House,1.2
1085.5960698156132,2,3.33814689689716,2.5336317014051812,1000.0,2,324408.8493563062,House,1.5
3306.7452258408766,4,2.7385575315418045,20.970812290609967,2239.8013935827835,2,416680.51839105546,House,0.8
1082.9236855850495,4,2.066568362359855,27.43548657013511,4688.467438828856,2,185452.81959719482,House,0.8
2242.1083721912264,5,2.112239077183776,22.589302195245487,1452.2592753455353,2,312970.80917284865,House,1.0
1396.5793199845136,5,1.6222226935641897,51.71394118459821,4221.4840298521485,0,306248.12632454606,Condo,1.2
1948.689322725606,6,2.504529291051558,3.1489610739717753,2385.805150869668,2,535333.8464823789,House,1.5
2263.0099282427846,3,3.197387478711935,7.70870229161544,2953.1049601039294,1,391856.8263895876,House,1.0
2257.0857723602185,5,1.7743323971169795,8.449361140172577,2115.507984859691,2,354893.19970430975,House,0.8
2337.536603388228,4,2.462782141336226,5.281449151999622,1689.5352079193221,2,720467.8769441625,Condo,1.5
3290.9690152469175,5,1.8226377712782307,3.0678014136041867,6106.586575664284,2,580335.0948009741,Condo,1.0
2362.8274412111837,1,2.709354330187615,13.338031623269192,4482.425191314192,0,424860.8863052386,House,1.2
1804.6746917674811,6,1.9506166160500498,35.96838730942112,4114.861745070565,2,373324.92644503096,House,1.2
2771.269734630686,3,1.7604894287059474,61.818328491465515,4695.114322099927,2,372810.15200785425,Condo,0.8
2951.5763911397125,4,1.8200333050679747,2.7700892077681982,3832.8251071542127,2,560285.4198674589,House,1.2
1017.9137478904061,2,3.0033287738455665,34.649884707432854,4779.377696006184,2,187595.7329225125,House,1.0
2477.9200558798866,3,2.403250594669645,34.811571641200516,2138.9057105249335,1,395674.35738226946,House,1.0
2560.9381938487186,2,2.0715782699999643,9.852450256906907,5936.3125908213915,1,690314.7824183556,House,1.5
1761.9491973120064,2,2.7614045025472107,2.33134204733236,5677.211907051361,2,261214.0950167154,House,0.8
3100.5654506492956,2,2.0854837825323496,92.11942364779756,3605.5910306576134,2,408339.73683037667,House,1.0
1879.9555303739787,4,3.626517893685703,21.318625401471152,2581.1820348996544,1,322717.71896795346,House,1.0
2100.4611627772338,1,1.5261338463067435,80.56629998657752,1616.850484698367,1,200875.54556744656,House,0.8
1861.5425405729043,3,2.3130284871827183,13.219622619750881,3342.0139627272333,2,228409.71447179798,House,0.8
2012.463238065174,2,1.0952347783329992,10.056917600102098,6921.983149371885,2,289478.1095363944,House,0.8
1122.9799304838384,3,2.153125608109906,5.678727951056766,1668.3350187567394,1,267496.75567169616,Condo,1.2
847.9592939245645,2,1.0,82.17536381507281,4959.38774832802,3,83578.493095377,House,1.0
3275.604050579978,2,3.2463165225591264,5.840691134676035,2354.96363106489,2,786038.8865308659,House,1.5
1322.4309213453378,3,3.2665037670055788,0.4809928892437705,2457.625963793974,2,261521.84364471372,Condo,1.0
1206.8861204349541,4,3.284170173724476,14.368003960083355,1656.1824506151406,3,283850.41913919256,House,1.2
500.0,2,2.528872480174468,9.465796234301779,2046.2283262985652,1,113480.6889560086,House,1.0
1488.8306018483981,2,1.620129595289908,6.059501760260701,4119.104411154282,2,212474.83436173154,House,0.8
941.5281652740014,2,1.6996593679640504,20.13569695754178,4383.329105349928,2,188970.70997399295,House,1.0
3313.6121281090955,6,4.030172055220521,9.059583106507375,3354.0674098897703,1,887482.1055193618,House,1.5
2807.853671474107,3,3.9356771037997964,10.291683174916146,2320.6290441305555,2,412739.0113491761,House,0.8
1449.479723857821,3,2.6225551569507717,0.4663061100954745,1716.806913580305,2,242234.68629524315,Townhouse,1.0
3801.948644275447,2,1.9843659659196728,17.78669309867323,3074.443638818236,1,428709.48433986906,House,0.8
2785.4123895932753,3,3.8686234226985103,2.6037917643513593,2483.745166690948,1,503209.81298760616,House,1.2
1740.134893193102,1,1.80549683861519,4.8110049248337745,3312.9380770267544,1,421068.93466197257,House,1.5
500.0,1,2.7288492080959075,25.2544959056058,2538.6333146110296,2,97190.92815849185,Townhouse,1.0
3832.7540580725936,3,3.851957305398458,7.515487248243751,2571.3018515534823,1,893778.4156308195,Townhouse,1.2
888.3420265891232,3,1.6636615003353723,3.563647439541322,3227.5555791111547,1,169148.68705809335,House,1.0
683.6810024344866,2,3.329223585637112,17.22772629438412,3554.949839604347,2,323457.2417226186,Condo,2.0
2818.056345607712,4,3.0205607958438696,4.838998122011431,5497.015815926327,2,553393.555312816,House,1.2
3951.8019250714183,6,2.460483457768439,6.321033251794259,2518.7192897426407,1,542229.068567667,House,0.8
3107.4182548084145,3,1.5065664008668844,19.42229503771963,3915.6916462342238,3,403026.7752125598,House,0.8
2451.127296041888,4,1.7755602398967243,26.93084358164862,7345.263990713707,2,380866.6775500677,House,1.0
2475.803473332229,6,2.7894510728506585,26.9153120147916,3968.082113486997,1,483030.84165682393,House,1.2
2682.732447024246,4,1.0766632051186134,13.16500108500267,5335.433929449969,2,531778.722446991,Condo,1.0
2607.142871829412,3,2.6307438590182497,12.11360488407749,2185.6888704646917,2,504816.85518881853,House,1.2
2224.953139175501,4,3.041050984061663,30.989934880611003,2079.3740290424903,2,503174.79617073346,Townhouse,1.2
2083.360883161501,2,3.485220172809101,4.289492830344067,2752.632308177258,1,391482.03900689556,House,1.0
1949.925497680382,3,1.1016429255397775,3.302268139700695,2903.0873623632647,1,381723.2185883696,House,1.2
1396.828328906659,2,3.816247297161274,21.854298210515893,5091.930234378333,1,379946.8379187361,House,1.5
1775.4599385065808,2,4.195363494179936,10.535947733277865,2069.6980900592644,0,317269.25295835757,House,1.0
645.6345486436917,3,2.910151567713594,24.757380952740405,2851.744082605495,2,177530.50648284642,House,1.2
1921.3282985642002,2,1.4619514185753395,5.930426434305172,5102.126147513813,2,256506.67921570688,Condo,0.8
1209.1271142792662,4,2.171890711639759,7.857056005868844,3320.171747341013,0,161389.56155681633,House,0.8
1117.1285462273831,3,2.452402754881493,45.39803116517395,2964.879040595476,2,261857.2740501244,House,1.5
2143.915320922783,3,2.7704635087305567,10.951746850993032,3358.496930421557,2,508501.5854897534,Townhouse,1.2
3113.6018290756792,2,2.5219815526436022,17.878527268907234,1696.3323347426442,2,601382.3591153035,House,1.2
2734.6532848018505,2,2.7811651428946167,2.256257515442471,1682.6470255619838,3,448839.80561690487,House,1.0
743.5995171014583,3,2.4092532426608773,3.940482366540776,1347.3475004665634,3,119054.11961914552,House,0.8
1208.2974907437301,6,2.765107094512243,0.7309505455211434,3305.4929490823897,0,302553.2162243869,Townhouse,1.0
2752.6169503905726,1,2.039476578838686,11.045831920299204,4719.354802835215,2,525988.1235634132,Condo,1.2
1214.0100851693524,2,2.1618132830175316,90.05228006702323,4371.20171510849,2,197028.55884022987,House,1.2
1820.2934800023804,5,1.923974829523332,41.40934306900097,5280.700277827744,1,267135.1927227623,House,0.8
2440.0416792196415,1,4.417259534504072,20.042905470963017,6167.884007432972,1,441134.29245814326,House,1.0
1225.3244361090917,5,3.9639007861743227,39.4795154730998,3204.539547939245,1,332209.61739166727,House,1.2
2084.300404916768,3,3.055294190013616,18.036386805558063,2886.2003004858993,1,728347.7913054202,House,2.0
932.7796040654364,3,3.8253089972677383,9.201664165601636,6235.302338159751,3,259041.4226229929,House,1.2
1518.905884839029,3,3.2984613389778827,3.8122300996040313,2099.579575785382,2,408821.0892132801,House,1.2
2255.82554731403,2,2.681271159514055,21.17141950138734,1653.6391600942181,0,470575.60904767294,Townhouse,1.2
725.6050131746645,3,1.0,4.289903044971223,2516.33881704346,2,146476.84487805897,Condo,1.0
2352.379790368319,5,2.2378360798748598,10.806064243311436,2373.5175813902124,1,463490.5538679858,House,1.0
1984.289760858655,4,2.164962107981648,34.951235791275096,3053.865282272339,1,457540.7482362993,Condo,1.2
2441.9919635337183,4,1.3669248269078431,2.767532007013615,1948.8410751206532,1,391189.2634502795,Townhouse,1.2
2179.131307251729,4,1.013837725393384,2.762757875432204,3586.2650805217063,1,403863.5279232161,Condo,1.2
3091.312343979075,2,2.992719346567025,5.082429401993255,2242.7183984518174,1,376449.3056989071,House,0.8
2100.179602118326,4,2.824504322370813,16.055549625681497,5508.7990116865385,2,410248.304662808,House,1.0
1656.4755670997977,3,1.332603019932388,5.799653757046283,1640.4358509437382,1,377542.24416169873,Condo,1.2
2097.838002425827,4,1.7541214935638108,13.991271926165696,2780.159535681617,2,467418.08958213415,Condo,1.2
2434.6384232291102,3,3.6612222731541637,7.190225280162763,2521.332609965439,0,459351.4737373764,House,1.0
2039.0880562605635,4,1.6223034864834394,14.114203507282944,3345.745980614927,2,385639.90930175007,House,1.2
2032.473352963106,5,2.6707989039338025,6.504396237650942,4737.914037798945,2,410722.14170507673,House,1.2
1438.4066497545957,3,2.310221700432019,78.25283954760059,3405.3583427046688,0,216961.2967979539,Condo,1.0
1469.6792659592415,1,3.0063634710620626,13.573760442489672,2795.3270767184736,2,259182.0011088484,House,1.0
877.9157825602451,3,1.6438923473435696,27.223719361670334,4211.724736383365,2,279160.24571887247,Townhouse,1.5
3399.6613945495515,3,2.590083477540107,24.115926578615912,4543.770189862859,1,614609.3247334233,House,1.2
1004.9094116869719,4,2.668722577345877,13.488839371304344,3410.4512685915083,1,188195.5061425985,House,1.0
1445.675841763274,6,2.7301808062292197,5.458813564793203,3618.4314638964147,2,542028.4217608058,House,2.0
1425.274187544642,3,2.579073857962613,14.296336732247667,4118.802616943061,1,227568.62017094763,House,0.8
2715.939501555553,3,2.84460932059411,22.849504525980294,1310.3330716881271,1,495283.83810578025,House,1.0
1764.0402573663778,4,4.691770332050811,12.320733032813145,2501.378838638144,2,290802.9436939283,House,0.8
2998.1936581389873,2,5.061297776771106,1.7095261859156283,3597.94081732243,3,757579.3413566663,Townhouse,1.5
1461.2075006049051,2,1.8607838592132782,0.3629378586080834,2576.5234213791455,1,336802.65273388446,House,1.2
2223.1953297790415,5,1.0,7.94627269055593,2580.9854314892896,2,507604.1795582011,House,1.2
1331.7223573921942,4,3.0954953007219737,3.2556481333511216,3595.544688234556,3,226050.88576266033,House,1.0
3716.119302218711,1,2.6862524599012665,47.32972880761105,3636.6655642066385,0,635543.2628030482,Townhouse,1.2
1049.9212647763898,2,3.5610418591835806,3.867633988067189,3765.0999133244013,2,225776.7889542861,House,1.0
2247.856568181622,4,2.7848858997153174,10.026838530818452,2005.9805431339996,0,655557.3722377061,House,1.5
2507.0215047456786,4,2.558603939525719,24.90127948415433,1467.1812466932747,2,336752.656485224,House,0.8
2331.0392779611984,4,3.628906595877223,33.793625973251224,4456.831609830827,1,404751.0827996426,Townhouse,1.0
1851.7698728978335,2,3.7687805884138417,12.990766540862897,2056.5646955982224,1,643710.2820257313,House,2.0
1896.143440213259,5,1.1134399412190017,3.9967211122900874,1986.7140501705744,2,435214.06093084544,House,1.2
2035.0491775832877,3,1.6833938128604164,6.318756621354133,1899.078860426139,2,307447.0856424477,House,1.0
1882.3983986972091,4,2.3944070407113216,10.85900433237639,5300.280754411922,1,325292.4171590092,House,1.0
2771.1032934359278,3,2.5984376239245837,9.069840835997686,3314.3387348104006,2,552357.9858044399,Condo,1.5
3768.418401273081,2,2.2740167966477514,8.574861718293228,3537.8047943691736,3,589689.0154120324,House,1.0
1554.0065719937331,6,2.934207177861886,2.8279029469760952,4208.13818119029,2,348627.42127363815,House,1.0
904.1576163367376,2,3.4961047893171004,48.90839301974927,2918.4698524837604,2,110879.52863131418,House,0.8
1929.374361318996,2,4.2227097107207285,0.6041663548264397,4946.0483881985765,3,429879.313732438,Townhouse,1.2
4063.767470123455,4,3.0789130237728997,11.59644590076577,1638.601514562788,2,1053425.928379704,House,1.5
1357.0603456242154,4,1.64766632154689,78.56456457610791,1732.2847780663221,2,487630.19449709216,Townhouse,2.0
3311.293444355254,4,2.352623774802182,21.55996092371328,1685.1591125931102,3,1095634.452549777,Condo,2.0
3342.1606512611525,3,2.424647758740443,8.782837058329683,3680.611731688545,2,599524.9517040914,House,1.0
1557.1294066336043,3,3.014640239981159,3.1587671846432612,3839.9278183458946,2,355873.317868634,Condo,1.2
2455.18646334822,5,2.888168033433942,66.41407710087647,2353.6179622637856,2,484257.2300278121,Condo,1.2
3302.7172985028305,1,4.55039665111151,0.2817018540701256,2653.887501217909,0,654342.2166495329,House,1.2
1696.6978072100103,5,2.0384868647450918,22.87559739506967,5619.7097766995175,0,444193.32105687377,Condo,1.5
1837.1357119181107,2,2.884750533766803,42.42819576547579,2106.4975156045957,2,426827.04169974546,House,1.5
1534.655268841085,4,4.854711397744092,0.5096485308942416,3455.4791015281403,2,292818.3623767402,Condo,0.8
1188.1946154457064,2,1.9147931030963987,25.832405059725417,2115.702239471314,2,311678.61551237584,House,1.5
1480.5779639471943,3,2.645148696170355,100.0,5156.3650495294605,3,262190.00090142986,House,1.5
1020.8477865901948,5,1.5551194988759844,20.413171950405122,4081.4724305602695,2,245121.7664252838,House,1.2
2027.266774607381,3,2.5820868996274315,10.711895503690464,1481.0984493850563,0,474072.3683321983,House,1.5
1384.0214151530865,4,1.7197828518623584,41.49317504646746,2616.517424283308,2,308286.274948066,House,1.2
2187.028729432598,4,3.5468009034913464,16.156766111064517,1054.1569263180047,0,424010.88905862434,House,1.2
755.2834830370982,4,2.647318859031395,27.681204915497787,4676.137793993565,2,216552.89636529048,House,1.2
2264.704185771566,5,1.5646027400177065,17.72391291666977,8297.043084743857,2,541486.9922452287,House,1.2
2666.8231692871395,3,3.3405676977916716,0.7808693010024341,1002.0262110144417,2,474724.60533275804,Condo,1.0
500.0,2,2.6796660388715874,4.7942255302909285,1460.3781011010824,1,189109.88866937833,House,1.5
2299.245255878058,1,3.452818777223455,1.6407713980223382,3241.0740208884545,1,559013.9347650787,Condo,1.5
2982.1351939786337,2,1.3523373720522514,2.256382180645181,2953.5720902267176,1,1056251.222972634,House,2.0
1032.2871850470356,2,2.8688244122486615,0.3105078237233571,2427.4034212410884,2,148810.51902616536,House,0.8
3338.0579094701625,3,3.2733416946447087,10.934755597198428,1250.364004336984,2,532622.2775267683,House,1.0
2335.2152074928363,2,2.0766225097642637,3.936158753405254,3504.220629056867,2,465194.7722692132,Condo,1.2
1435.990515393273,1,1.2409972730318488,38.71673400984273,4645.976828797783,1,347560.6261379439,House,1.5
1955.384737873835,1,2.458392504629606,27.728890451123927,12375.731841274497,2,463524.15428846667,Condo,1.2
2446.661530017378,4,3.7281152937809283,17.027717189004616,5730.992243192307,3,425955.75473138434,Condo,1.0
2060.804313129929,3,3.6259303306340565,13.428549227475653,1557.1959330552968,1,431164.9766455148,House,1.2
2431.0047939570954,3,2.0715715652444233,5.910754027360303,2963.286674770583,2,297186.9854022238,House,0.8
1263.461125536507,5,1.2169145636235574,12.885291494219368,4007.9648017368586,1,296774.6981215023,Condo,1.2
2135.488659228862,1,2.0688202796504274,20.501434919029112,2113.011111498126,2,302492.2293269203,Condo,0.8
869.0284024760158,6,2.0315223492680876,30.486211700707262,4402.844114613663,2,127937.37922697986,Condo,0.8
1911.0191509210397,4,2.9464467833047774,1.7042323054108426,4237.3311105137,2,441208.00343739195,Condo,1.2
1276.8738868281682,2,2.3949984970958784,24.65188288298213,5534.075802600622,1,238055.1761431432,House,1.0
1411.5760459281869,4,1.746735788262858,27.152573657628473,4452.056381546037,2,207144.3697446348,House,0.8
2988.87454016835,4,3.6042630672606677,16.37294738140864,3437.747794515033,1,502960.3432459411,House,1.0
2873.048096475415,3,2.640425867444834,4.824093408760015,2166.859420346688,3,432092.7601310875,House,0.8
2487.3104967257414,5,2.9354156527309407,15.495154457934557,1561.5913910706477,0,399091.3765100735,Condo,1.0
1126.149788261937,2,1.0,13.97143259900214,3325.941493926546,1,143547.90492430064,House,0.8
1746.8732402441585,2,1.0,12.914209929557261,2435.927713539974,2,238080.7549775656,House,1.0
2970.478159983347,1,1.0624542185555919,12.347437415367907,2556.517810285825,2,385620.1884887604,House,0.8
2113.373530911924,2,2.0194565743932245,2.3492369864039437,5223.355264472707,2,379469.64429119276,Townhouse,1.0
3855.4636319853553,2,3.0763560176138087,4.03969190597035,5910.359909289961,1,479404.50024803303,House,0.8
2314.6542715154974,5,1.0,2.048011090061787,1607.30909782313,2,454987.3149141215,House,1.2
2153.6392931920254,1,4.0928520643719875,5.554049432433635,2683.2518022880363,2,373820.10728096316,House,1.0
1752.7068286379988,3,2.670566026770126,6.116290395780853,2400.4161925201706,1,481517.48577801615,House,1.5
2106.8327238258257,3,3.8602949929499104,5.622760271603613,3489.2926689473406,2,512650.6011731037,Townhouse,1.5
1878.024130895565,5,1.6140299175258712,4.737981225433229,1000.0,2,425104.27073936764,House,1.5
2566.4869413508723,6,3.0038599341724908,26.59238694082637,1435.948675219187,2,376729.72504581197,House,1.0
2765.3618534356674,4,2.5851959299707876,34.13720037150763,2810.8790243995168,2,390546.90942198515,House,1.0
1371.2084315936404,6,3.317686313054554,7.923444913509982,4416.300360902613,2,266586.8369690069,House,1.0
935.0136371537776,4,2.266208632400283,7.280578125549001,3095.3162744257966,2,246660.40825436186,House,1.2
531.0357015173627,6,2.9732152090075887,37.16213326890318,4170.342878734982,2,175016.74109689996,House,1.2
2406.393061530035,4,3.6021953187712,19.5592753376689,3290.03732553834,0,491755.17079789436,House,1.2
1117.306715060901,1,1.8488237061082247,6.9468956767385315,5642.851415575368,2,256969.68263594114,House,1.2
500.0,3,2.7422442324896497,25.00817531718633,6266.315205923994,3,201976.93525698574,House,1.5
2310.8628836247713,4,1.0,8.449971454672017,2038.0903722929384,1,612444.796143819,House,1.5
3994.3996139462324,3,3.2025030190633577,17.66464540318418,4636.999005374343,2,993358.1963965452,House,1.5
1995.1432707680854,2,4.45466254346249,98.21769064156518,3843.1967038727184,2,196314.26042556527,House,0.8
2670.7926195613136,3,1.2555639522513047,7.17910441349582,10428.879091260515,2,804699.5876759952,Condo,2.0
2065.463486838052,5,2.4086187395720566,53.33605414639208,2000.3600943148062,3,390450.99570358114,House,1.2
1920.8882774470858,1,3.3804813009141137,7.732447482676456,2811.9465206370905,2,445062.80295125936,House,1.2
2735.261186390215,4,2.5314174734665507,15.543045083855496,1779.1005086471405,2,462716.0337717245,House,0.8
1767.7803646490788,4,2.665099551493226,12.323122412266978,1832.6749208178437,0,335540.2298193576,Condo,1.0
2213.9138512575223,6,2.109000558476361,30.57187012511283,3614.7645852359465,3,497946.92974580434,House,1.2
2257.3582449568107,5,2.0718477469120855,1.2607705228046737,3303.6120526548643,1,459860.2815586394,House,1.0
1465.5276370855609,4,2.413305846414622,19.730096121048938,3907.7832440682255,3,259939.0693713564,House,0.8
2793.6338796292184,3,2.541671422139356,28.59798317669092,3865.6180733616166,1,494025.6415445219,House,1.2
1860.0321946436732,2,1.3185587384226902,12.778667453055357,2649.6441411055857,1,396218.51505479345,House,1.0
1395.403872405724,3,2.433978014053971,2.225170976823743,2640.5182023598686,2,252003.08280330556,House,0.8
2429.2078748563226,4,4.068533938709327,5.615586055830865,1834.6346388381007,2,461012.2846961994,House,1.2
1281.2256145671702,5,2.080866206411095,22.768219270475562,2099.4335471180857,2,180218.58973203655,House,0.8
2022.5449258953026,4,1.2627450171253722,45.15938410399711,2897.4870670582504,1,409012.2404961326,Condo,1.0
1992.7048026846371,2,2.3485839320135735,10.9500897790908,3289.5788318218897,2,378920.24301094114,House,1.0
2868.7164526652623,3,1.7853871878757035,16.43834868333032,4253.059757369239,3,905789.3110092107,House,2.0
2379.758586303962,3,1.1616581746780605,5.185392112249934,4041.739024296689,3,333947.98961068713,Condo,0.8
1979.978433003885,1,2.6391684617326208,10.627823517559854,6493.379398855626,1,432920.2334360153,House,1.2
2654.2130393602297,2,1.789717962848922,8.213266140398634,1832.9023145388512,2,381455.3072016789,House,0.8
3112.1660392138506,2,1.875285833146725,21.314707016947793,2653.6923655824135,2,563661.1424749311,Townhouse,1.0
2446.2482450814896,4,2.653427380385389,83.5966786992879,1914.7602958517555,2,293663.539737879,House,0.8
2008.2820958747045,2,1.0,33.56541436168324,5645.666477299854,1,641434.5409663437,House,2.0
950.5310141198725,2,1.0,4.267938708502034,2318.702534620708,2,139492.7032060194,Townhouse,0.8
1147.909069539702,6,3.1708721945019316,17.2397725520363,5310.884783353137,2,284034.6197785726,House,1.2
1755.8202365162658,3,1.0,1.3743949246753075,6163.456793224153,1,343660.175762873,Townhouse,1.2
1512.3902382725735,1,1.5233223046926452,5.671556444228115,3665.4943223895684,1,302433.8875341379,House,1.2
1850.4229576116431,2,1.0,3.7801010590450037,3451.3799441421165,1,389379.63807873754,Townhouse,1.2
2045.3199399176858,2,2.013863533151168,8.175778647121895,3039.1178541748523,2,299758.43830053706,House,1.0
2423.7542034853846,2,2.9280587476511655,22.71469576060533,2543.8831248548304,2,577299.2814236158,House,1.2
1943.600977552727,1,2.612337948732377,13.838690998548092,2395.4050484846325,1,592484.6997504941,Townhouse,2.0
2389.2013150609614,3,4.891873389457285,54.03418489925744,2769.1387718343917,2,533505.6638642282,House,1.5
2051.5795318480964,2,3.5869156177890007,4.784158906520245,7421.89129535634,1,370441.8606596093,House,1.0
500.0,3,1.5688421498433986,9.057712320700931,1770.5975943581698,2,93112.78513990849,House,1.0
1248.5316849449964,5,1.3029449951735894,8.005151123261813,3302.0693011481794,2,212458.5978663275,Townhouse,0.8
1884.7299554227077,3,5.206687940975501,5.382797618976899,4254.161596932001,2,397317.9082976387,House,1.2
1032.244205727114,5,3.5625720057333625,99.73086443464611,2585.856532692111,2,120182.70104744204,House,1.0
2479.9429839969634,3,3.089369607269572,9.795166957052393,3670.3458938789313,2,352385.0597782969,Condo,0.8
3224.600665874958,3,2.574851812215618,56.43859821176818,1404.8686553457371,1,492564.7322776118,House,1.0
2975.0094813578535,4,2.7735215674750173,9.901456196956891,5782.096274462583,1,492242.40566962963,House,0.8
1829.2457032558336,1,1.0179267245175738,4.565425481362709,5247.853189760569,3,255272.91458460543,House,0.8
3192.5809094799615,1,2.657039170196768,2.5386376204620262,2837.807569103659,1,527204.5718469463,House,1.0
2118.9339657616893,4,2.5712313974590146,38.69826380194249,1920.0030764676908,2,710024.0319114925,House,2.0
1730.3312231055686,3,1.59586115689852,0.6524813012563,4431.3035453905595,2,356822.3230948547,Townhouse,1.5
1509.2778691672481,4,1.9614735464315214,66.70515279470828,1678.9775179567473,1,270546.128489685,House,1.2
1758.0242508094973,5,4.015176393443555,10.832268556389835,1803.8669895301546,2,346911.3596666102,Townhouse,1.0
1689.458545167017,3,2.3748250797051376,5.683746419895014,2902.1155629053687,3,375530.26977700857,House,1.2
2136.3329779003902,3,4.571171302533111,19.217716096435286,6367.872997682084,1,424068.3239240122,House,1.2
2128.459184839892,3,1.0,2.8523190359988106,4106.354487877653,0,306495.66206256824,House,0.8
2002.4368161227317,6,1.977869813774252,1.497608531364246,2157.0620547977564,2,702027.0909396379,Condo,2.0
2349.5505357970796,4,1.0,35.1800402571074,1285.5617087414957,2,485370.2813370699,House,1.2
2952.517019829073,5,1.2905775461081657,11.056256723381706,3043.4901356731352,2,1055922.5540404506,House,2.0
2759.643308353059,2,1.6717942943407027,14.60680336232925,3380.270087911696,2,512507.50024607097,House,1.0
812.0816252400773,4,2.815309626770591,3.888595539461578,2874.4308235243047,2,224509.3663013107,Townhouse,1.2
500.0,2,2.766826171080387,1.2678341295272126,7355.442836406421,1,153706.97651593678,House,1.0
2747.455928991419,2,1.8207096803723946,9.170234541379225,2790.668788405749,2,370171.91615298233,House,0.8
906.4970412676632,5,1.0,14.110317261548932,1000.0,1,278188.22957933234,House,1.5
1820.1876784858532,1,3.9776928730321526,29.00007758643245,2431.905099923836,2,275058.6322979673,House,1.0
1063.9095791525124,6,2.2142352839636437,13.90506795098892,3741.800865188065,2,250407.7914453661,House,1.0
558.4156499359842,2,1.3837098296988608,30.511773883929475,3617.175148147719,2,96719.70463232952,Condo,1.0
2433.17018256383,4,2.774930781070087,2.453135403259129,2728.919048619914,3,443938.6801094182,House,1.0
2607.3241282421177,2,2.704445170523174,1.3220005967634267,2512.1416289836948,3,583838.287876672,House,1.2
1538.7916794186244,3,2.177323535000035,3.4599662121702854,1096.839956441916,2,343306.9672436605,Townhouse,1.2
500.0,2,2.6485310156415047,29.56925679101385,3111.578330202744,1,151419.02785847837,House,1.5
1563.0044413980138,3,1.3449701595919816,28.48659075177158,2516.6617802750657,1,591242.0402895997,House,2.0
2313.443204322037,3,3.2599128431764837,3.048292524729276,3376.6012695296995,2,440259.2186587499,House,1.0
816.870744980697,4,1.5031329052431297,0.6295792513641452,3810.9913724251455,2,178539.13695017653,Townhouse,1.0
2146.6879358233246,1,1.894430344696568,23.121561530683962,5544.347315604616,1,326334.26400169614,Condo,1.0
1987.7521206616036,1,3.1488018161515754,38.65933519985387,1848.6620668855292,3,254240.78809675446,House,0.8
2463.4331996808705,1,3.7039589650102336,28.05723251066148,1560.8860546348242,1,566141.6555469964,House,1.2
